,Features,MaxEV,Gini,Coefficients
0,CAINC30_60.0_2018,0.09599689509238019,0.018881476411134225,0.37292143843053904
1,CAINC30_70.0_2018,0.09742750175120447,0.010281782645970397,-0.2019385425862931
